[18:03:48] [main/INFO]: ModLauncher running: args [--username, TheRealJudgeJudy, --version, forge-47.4.0, --gameDir, C:\Users\ikene\curseforge\minecraft\Instances\Homesteady (Forge), --assetsDir, C:\Users\ikene\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 5e213c2e758e41b0bd5900d7e8d67bde, --accessToken, ????????, --clientId, MzMzNTgwZWQtMWMwYi00Y2JhLWI2ZDgtN2FjYmU5ZTJhMTNm, --xuid, 2535428129093518, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ikene\curseforge\minecraft\Install\quickPlay\java\1756508626405.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:03:48] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/square_mauve_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/eucalyptus_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/sakura_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/rainbow_eucalyptus_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/domum_ornamentum/cactus_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/cypress_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/square_white_mangrove_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/blue_enchanted_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:48] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/luphieclutteredmod/luphie_flowering_purple_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/redwood_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/luphieclutteredmod/luphie_pink_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/domum_ornamentum/cactus_large_diamond_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/domum_ornamentum/cactus_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/baobab_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/beachparty/square_palm_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/pink_bioshroom_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/redwood_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/palm_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/blackwood_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/magnolia_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/eucalyptus_ornate_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/holly_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/square_yellow_bioshroom_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/willow_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/vinery/dark_cherry_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/vinery/dark_cherry_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/quark/ancient_horizontal_lined_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/sakura_large_diamond_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/luphieclutteredmod/luphie_green_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/mauve_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/square_ironwood_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/ebony_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/cypress_woven_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/quark/square_blossom_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomesoplenty/dead_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/redwood_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/ad_astra/strophar_diamond_bordered_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/sakura_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/pine_large_diamond_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/larch_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/biomeswevegone/ironwood_line_bared_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
[18:05:49] [Worker-ResourceReload-6/WARN]: Block 'everycomp:ch/regions_unexplored/cypress_large_diamond_glass_pane' is using incompatible model 'earth.terrarium.athena.api.client.forge.AthenaUnbakedModel' and should be added to the 'diagonalwindows:non_diagonal_windows' block tag. The model will not appear correctly under some circumstances!
